Dataset, #TrainingReleases, Classifier, Feature, TruePositive, FalsePositive, TrueNegative, FalseNegative, Cost, Precision, Recall, AUC, Kappa, FMeasure
SYNCOPE,12,RANDOM_FOREST,NONE,0,0,557,97,0.0,0.0,0.0,0.5284661940809565,0.0,0.0
SYNCOPE,12,RANDOM_FOREST,BESTFIRST,1,0,557,96,0.0,1.0,0.010309278350515464,0.5230524348035315,0.01743403549406885,0.020408163265306124
SYNCOPE,12,RANDOM_FOREST,GREEDYSTEPWISE,1,0,557,96,0.0,1.0,0.010309278350515464,0.5230524348035315,0.01743403549406885,0.020408163265306124
SYNCOPE,12,RANDOM_FOREST,OVERSAMPLING,0,0,557,97,0.0,0.0,0.0,0.5263562161061652,0.0,0.0
SYNCOPE,12,RANDOM_FOREST,UNDERSAMPLING,11,36,521,86,0.0,0.23404255319148937,0.1134020618556701,0.5688796757297007,0.06195772296550554,0.1527777777777778
SYNCOPE,12,RANDOM_FOREST,SMOTE,5,20,537,92,0.0,0.2,0.05154639175257732,0.5464195154454089,0.022551976300408148,0.08196721311475409
SYNCOPE,12,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,3,6,551,94,946.0,0.3333333333333333,0.030927835051546393,0.5100779211164375,0.03222942377696827,0.05660377358490566
SYNCOPE,13,RANDOM_FOREST,NONE,0,6,575,75,0.0,0.0,0.0,0.6062994836488812,-0.017229496898691268,0.0
SYNCOPE,13,RANDOM_FOREST,BESTFIRST,0,0,581,75,0.0,0.0,0.0,0.6054962707974756,0.0,0.0
SYNCOPE,13,RANDOM_FOREST,GREEDYSTEPWISE,0,0,581,75,0.0,0.0,0.0,0.6054962707974756,0.0,0.0
SYNCOPE,13,RANDOM_FOREST,OVERSAMPLING,0,2,579,75,0.0,0.0,0.0,0.6065748709122203,-0.0059746674101817145,0.0
SYNCOPE,13,RANDOM_FOREST,UNDERSAMPLING,44,258,323,31,0.0,0.1456953642384106,0.5866666666666667,0.6274928284566839,0.06152109775656884,0.23342175066312995
SYNCOPE,13,RANDOM_FOREST,SMOTE,0,5,576,75,0.0,0.0,0.0,0.6084796328169823,-0.014498356852890295,0.0
SYNCOPE,13,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,19,67,514,56,627.0,0.22093023255813954,0.25333333333333335,0.5690074584050487,0.12972949652702867,0.23602484472049692
SYNCOPE,14,RANDOM_FOREST,NONE,3,23,573,90,0.0,0.11538461538461539,0.03225806451612903,0.6789167929566284,-0.009098567818028517,0.05042016806722689
SYNCOPE,14,RANDOM_FOREST,BESTFIRST,21,55,541,72,0.0,0.27631578947368424,0.22580645161290322,0.6862867142960237,0.14468501050779567,0.24852071005917162
SYNCOPE,14,RANDOM_FOREST,GREEDYSTEPWISE,21,55,541,72,0.0,0.27631578947368424,0.22580645161290322,0.6862867142960237,0.14468501050779567,0.24852071005917162
SYNCOPE,14,RANDOM_FOREST,OVERSAMPLING,6,23,573,87,0.0,0.20689655172413793,0.06451612903225806,0.7184094681388468,0.03653513678429771,0.0983606557377049
SYNCOPE,14,RANDOM_FOREST,UNDERSAMPLING,69,271,325,24,0.0,0.20294117647058824,0.7419354838709677,0.6890831348776791,0.13544196650744142,0.3187066974595843
SYNCOPE,14,RANDOM_FOREST,SMOTE,19,100,496,74,0.0,0.15966386554621848,0.20430107526881722,0.6012394457674821,0.032662546193942064,0.1792452830188679
SYNCOPE,14,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,60,227,369,33,557.0,0.20905923344947736,0.6451612903225806,0.632144403550552,0.14055978276513867,0.3157894736842105
SYNCOPE,15,RANDOM_FOREST,NONE,0,4,699,19,0.0,0.0,0.0,0.7688477951635846,-0.009237875288683318,0.0
SYNCOPE,15,RANDOM_FOREST,BESTFIRST,1,5,698,18,0.0,0.16666666666666666,0.05263157894736842,0.6233061316163809,0.06823027718549912,0.08
SYNCOPE,15,RANDOM_FOREST,GREEDYSTEPWISE,1,5,698,18,0.0,0.16666666666666666,0.05263157894736842,0.6233061316163809,0.06823027718549912,0.08
SYNCOPE,15,RANDOM_FOREST,OVERSAMPLING,0,4,699,19,0.0,0.0,0.0,0.7174515235457064,-0.009237875288683318,0.0
SYNCOPE,15,RANDOM_FOREST,UNDERSAMPLING,10,146,557,9,0.0,0.0641025641025641,0.5263157894736842,0.7547727783184847,0.07068475859892741,0.11428571428571427
SYNCOPE,15,RANDOM_FOREST,SMOTE,1,21,682,18,0.0,0.045454545454545456,0.05263157894736842,0.6404507000074867,0.021136063408189597,0.04878048780487805
SYNCOPE,15,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,4,78,625,15,228.0,0.04878048780487805,0.21052631578947367,0.5497866287339972,0.03810560696788253,0.07920792079207921
SYNCOPE,16,RANDOM_FOREST,NONE,12,26,644,42,0.0,0.3157894736842105,0.2222222222222222,0.661677722498618,0.21233841034173795,0.2608695652173913
SYNCOPE,16,RANDOM_FOREST,BESTFIRST,12,25,645,42,0.0,0.32432432432432434,0.2222222222222222,0.6606550580431177,0.21619700103412587,0.26373626373626374
SYNCOPE,16,RANDOM_FOREST,GREEDYSTEPWISE,12,25,645,42,0.0,0.32432432432432434,0.2222222222222222,0.6606550580431177,0.21619700103412587,0.26373626373626374
SYNCOPE,16,RANDOM_FOREST,OVERSAMPLING,10,24,646,44,0.0,0.29411764705882354,0.18518518518518517,0.6700801547816473,0.18001332445036683,0.22727272727272727
SYNCOPE,16,RANDOM_FOREST,UNDERSAMPLING,31,311,359,23,0.0,0.09064327485380116,0.5740740740740741,0.6301271420674406,0.031837545241984545,0.15656565656565655
SYNCOPE,16,RANDOM_FOREST,SMOTE,17,82,588,37,0.0,0.1717171717171717,0.3148148148148148,0.7045052515201768,0.13912869704236583,0.22222222222222224
SYNCOPE,16,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,27,165,505,27,435.0,0.140625,0.5,0.6268656716417911,0.11666920847948771,0.21951219512195122
SYNCOPE,17,RANDOM_FOREST,NONE,0,7,760,20,0.0,0.0,0.0,0.693155149934811,-0.013353044971149124,0.0
SYNCOPE,17,RANDOM_FOREST,BESTFIRST,3,33,734,17,0.0,0.08333333333333333,0.15,0.6546610169491526,0.07698442484518667,0.10714285714285714
SYNCOPE,17,RANDOM_FOREST,GREEDYSTEPWISE,3,33,734,17,0.0,0.08333333333333333,0.15,0.6546610169491526,0.07698442484518667,0.10714285714285714
SYNCOPE,17,RANDOM_FOREST,OVERSAMPLING,0,12,755,20,0.0,0.0,0.0,0.6926988265971317,-0.019430051813472522,0.0
SYNCOPE,17,RANDOM_FOREST,UNDERSAMPLING,11,327,440,9,0.0,0.03254437869822485,0.55,0.6347783572359843,0.014144788350122688,0.061452513966480445
SYNCOPE,17,RANDOM_FOREST,SMOTE,2,409,358,18,0.0,0.004866180048661801,0.1,0.28771186440677965,-0.04118268542587768,0.009280742459396753
SYNCOPE,17,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,11,212,555,9,302.0,0.04932735426008968,0.55,0.6367992177314211,0.046039677272502806,0.0905349794238683
SYNCOPE,18,RANDOM_FOREST,NONE,1,19,634,16,0.0,0.05,0.058823529411764705,0.7679938744257274,0.027374533388633965,0.05405405405405405
SYNCOPE,18,RANDOM_FOREST,BESTFIRST,2,35,618,15,0.0,0.05405405405405406,0.11764705882352941,0.690433294297811,0.040719317335776564,0.07407407407407408
SYNCOPE,18,RANDOM_FOREST,GREEDYSTEPWISE,2,35,618,15,0.0,0.05405405405405406,0.11764705882352941,0.690433294297811,0.040719317335776564,0.07407407407407408
SYNCOPE,18,RANDOM_FOREST,OVERSAMPLING,4,25,628,13,0.0,0.13793103448275862,0.23529411764705882,0.7176830916133682,0.14661124891063812,0.17391304347826086
SYNCOPE,18,RANDOM_FOREST,UNDERSAMPLING,12,194,459,5,0.0,0.05825242718446602,0.7058823529411765,0.7799747770471128,0.06373326966560398,0.10762331838565024
SYNCOPE,18,RANDOM_FOREST,SMOTE,9,314,339,8,0.0,0.02786377708978328,0.5294117647058824,0.5630123412305198,0.004971911926131694,0.052941176470588235
SYNCOPE,18,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,11,145,508,6,205.0,0.07051282051282051,0.6470588235294118,0.7125033780740474,0.08531182756812457,0.1271676300578035
SYNCOPE,19,RANDOM_FOREST,NONE,4,25,746,37,0.0,0.13793103448275862,0.0975609756097561,0.7367213944512986,0.07561235356762577,0.1142857142857143
SYNCOPE,19,RANDOM_FOREST,BESTFIRST,6,27,744,35,0.0,0.18181818181818182,0.14634146341463414,0.7366897598937079,0.12265170262451672,0.16216216216216217
SYNCOPE,19,RANDOM_FOREST,GREEDYSTEPWISE,6,27,744,35,0.0,0.18181818181818182,0.14634146341463414,0.7366897598937079,0.12265170262451672,0.16216216216216217
SYNCOPE,19,RANDOM_FOREST,OVERSAMPLING,8,41,730,33,0.0,0.16326530612244897,0.1951219512195122,0.7329885166555946,0.12994121224406993,0.17777777777777776
SYNCOPE,19,RANDOM_FOREST,UNDERSAMPLING,35,349,422,6,0.0,0.09114583333333333,0.8536585365853658,0.7331941412799342,0.08083874341543051,0.16470588235294117
SYNCOPE,19,RANDOM_FOREST,SMOTE,22,246,525,19,0.0,0.08208955223880597,0.5365853658536586,0.6739109803549397,0.06007023919766581,0.1423948220064725
SYNCOPE,19,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,19,159,612,22,379.0,0.10674157303370786,0.4634146341463415,0.6285944766062447,0.09961282101548731,0.17351598173515984
SYNCOPE,20,RANDOM_FOREST,NONE,2,82,718,16,0.0,0.023809523809523808,0.1111111111111111,0.5977083333333333,0.0030841167984870825,0.0392156862745098
SYNCOPE,20,RANDOM_FOREST,BESTFIRST,3,93,707,15,0.0,0.03125,0.16666666666666666,0.6852083333333333,0.016169985300012995,0.05263157894736842
SYNCOPE,20,RANDOM_FOREST,GREEDYSTEPWISE,3,93,707,15,0.0,0.03125,0.16666666666666666,0.6852083333333333,0.016169985300012995,0.05263157894736842
SYNCOPE,20,RANDOM_FOREST,OVERSAMPLING,2,68,732,16,0.0,0.02857142857142857,0.1111111111111111,0.5727083333333334,0.010825751468386742,0.04545454545454545
SYNCOPE,20,RANDOM_FOREST,UNDERSAMPLING,17,454,346,1,0.0,0.036093418259023353,0.9444444444444444,0.7419791666666666,0.02834124361042803,0.06952965235173825
SYNCOPE,20,RANDOM_FOREST,SMOTE,17,524,276,1,0.0,0.031423290203327174,0.9444444444444444,0.6076736111111111,0.019041266737629837,0.06082289803220037
SYNCOPE,20,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,8,311,489,10,411.0,0.025078369905956112,0.4444444444444444,0.5278472222222222,0.00607157187090732,0.047477744807121657
SYNCOPE,21,RANDOM_FOREST,NONE,1,23,1516,11,0.0,0.041666666666666664,0.08333333333333333,0.5966536712150747,0.04571118349620101,0.05555555555555555
SYNCOPE,21,RANDOM_FOREST,BESTFIRST,1,13,1526,11,0.0,0.07142857142857142,0.08333333333333333,0.6972330517652156,0.0691672918229559,0.07692307692307691
SYNCOPE,21,RANDOM_FOREST,GREEDYSTEPWISE,1,13,1526,11,0.0,0.07142857142857142,0.08333333333333333,0.6972330517652156,0.0691672918229559,0.07692307692307691
SYNCOPE,21,RANDOM_FOREST,OVERSAMPLING,1,24,1515,11,0.0,0.04,0.08333333333333333,0.6490957331600606,0.044059379787627306,0.05405405405405406
SYNCOPE,21,RANDOM_FOREST,UNDERSAMPLING,5,397,1142,7,0.0,0.012437810945273632,0.4166666666666667,0.6453866146848602,0.009268482416446056,0.02415458937198068
SYNCOPE,21,RANDOM_FOREST,SMOTE,3,127,1412,9,0.0,0.023076923076923078,0.25,0.720299978340914,0.028490894520131115,0.04225352112676056
SYNCOPE,21,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,3,184,1355,9,274.0,0.016042780748663103,0.25,0.565220922677063,0.015840295106867568,0.030150753768844223
SYNCOPE,22,RANDOM_FOREST,NONE,0,10,934,37,0.0,0.0,0.0,0.7207111772789739,-0.01631141578680596,0.0
SYNCOPE,22,RANDOM_FOREST,BESTFIRST,3,13,931,34,0.0,0.1875,0.08108108108108109,0.6597715300045809,0.09254265976500134,0.11320754716981132
SYNCOPE,22,RANDOM_FOREST,GREEDYSTEPWISE,3,13,931,34,0.0,0.1875,0.08108108108108109,0.6597715300045809,0.09254265976500134,0.11320754716981132
SYNCOPE,22,RANDOM_FOREST,OVERSAMPLING,2,40,904,35,0.0,0.047619047619047616,0.05405405405405406,0.7113776912505726,0.010969068838972074,0.05063291139240506
SYNCOPE,22,RANDOM_FOREST,UNDERSAMPLING,27,440,504,10,0.0,0.057815845824411134,0.7297297297297297,0.7418689876316995,0.040046448313204135,0.10714285714285715
SYNCOPE,22,RANDOM_FOREST,SMOTE,0,42,902,37,0.0,0.0,0.0,0.7245476408612002,-0.04177924748961543,0.0
SYNCOPE,22,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,22,290,654,15,440.0,0.07051282051282051,0.5945945945945946,0.643695602382043,0.06287878076052153,0.12607449856733527
SYNCOPE,23,RANDOM_FOREST,NONE,0,0,1030,60,0.0,0.0,0.0,0.6733252427184466,0.0,0.0
SYNCOPE,23,RANDOM_FOREST,BESTFIRST,0,0,1030,60,0.0,0.0,0.0,0.5250242718446602,0.0,0.0
SYNCOPE,23,RANDOM_FOREST,GREEDYSTEPWISE,0,0,1030,60,0.0,0.0,0.0,0.5250242718446602,0.0,0.0
SYNCOPE,23,RANDOM_FOREST,OVERSAMPLING,0,5,1025,60,0.0,0.0,0.0,0.6469902912621359,-0.008540925266902824,0.0
SYNCOPE,23,RANDOM_FOREST,UNDERSAMPLING,20,170,860,40,0.0,0.10526315789473684,0.3333333333333333,0.6913511326860842,0.08329995995194234,0.16
SYNCOPE,23,RANDOM_FOREST,SMOTE,3,42,988,57,0.0,0.06666666666666667,0.05,0.6215533980582524,0.010453920220082171,0.05714285714285715
SYNCOPE,23,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,6,70,960,54,610.0,0.07894736842105263,0.1,0.5160194174757281,0.028464634847613926,0.08823529411764706
SYNCOPE,24,RANDOM_FOREST,NONE,1,28,1081,74,0.0,0.034482758620689655,0.013333333333333334,0.6542470694319207,-0.01668546798444265,0.019230769230769232
SYNCOPE,24,RANDOM_FOREST,BESTFIRST,7,50,1059,68,0.0,0.12280701754385964,0.09333333333333334,0.655936278929967,0.054325901257631704,0.10606060606060606
SYNCOPE,24,RANDOM_FOREST,GREEDYSTEPWISE,7,50,1059,68,0.0,0.12280701754385964,0.09333333333333334,0.655936278929967,0.054325901257631704,0.10606060606060606
SYNCOPE,24,RANDOM_FOREST,OVERSAMPLING,2,33,1076,73,0.0,0.05714285714285714,0.02666666666666667,0.6671535918244665,-0.004112328986318632,0.03636363636363637
SYNCOPE,24,RANDOM_FOREST,UNDERSAMPLING,45,465,644,30,0.0,0.08823529411764706,0.6,0.6191644123835287,0.048787613204791136,0.15384615384615385
SYNCOPE,24,RANDOM_FOREST,SMOTE,9,170,939,66,0.0,0.05027932960893855,0.12,0.5542530808536219,-0.020220091570945408,0.07086614173228346
SYNCOPE,24,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,34,290,819,41,700.0,0.10493827160493827,0.4533333333333333,0.5959182446648632,0.07529682692489192,0.17042606516290726
SYNCOPE,25,RANDOM_FOREST,NONE,1,3,1396,78,0.0,0.25,0.012658227848101266,0.7426190497733463,0.01904262467019505,0.024096385542168672
SYNCOPE,25,RANDOM_FOREST,BESTFIRST,4,6,1393,75,0.0,0.4,0.05063291139240506,0.7304901330968775,0.07882304058109231,0.0898876404494382
SYNCOPE,25,RANDOM_FOREST,GREEDYSTEPWISE,4,6,1393,75,0.0,0.4,0.05063291139240506,0.7304901330968775,0.07882304058109231,0.0898876404494382
SYNCOPE,25,RANDOM_FOREST,OVERSAMPLING,5,10,1389,74,0.0,0.3333333333333333,0.06329113924050633,0.7398367731019444,0.09087447459761805,0.10638297872340426
SYNCOPE,25,RANDOM_FOREST,UNDERSAMPLING,51,416,983,28,0.0,0.10920770877944326,0.6455696202531646,0.7390676884935895,0.10497789149511312,0.18681318681318682
SYNCOPE,25,RANDOM_FOREST,SMOTE,32,334,1065,47,0.0,0.08743169398907104,0.4050632911392405,0.6314456076220809,0.061285386125938174,0.14382022471910114
SYNCOPE,25,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,50,314,1085,29,604.0,0.13736263736263737,0.6329113924050633,0.7042326797622172,0.15117490062654648,0.22573363431151247
SYNCOPE,26,RANDOM_FOREST,NONE,0,8,1225,95,0.0,0.0,0.0,0.6912835617023093,-0.011237284125857323,0.0
SYNCOPE,26,RANDOM_FOREST,BESTFIRST,3,25,1208,92,0.0,0.10714285714285714,0.031578947368421054,0.6208349340504546,0.016756948311649034,0.04878048780487805
SYNCOPE,26,RANDOM_FOREST,GREEDYSTEPWISE,3,25,1208,92,0.0,0.10714285714285714,0.031578947368421054,0.6208349340504546,0.016756948311649034,0.04878048780487805
SYNCOPE,26,RANDOM_FOREST,OVERSAMPLING,0,3,1230,95,0.0,0.0,0.0,0.6833568105177786,-0.00439903066973378,0.0
SYNCOPE,26,RANDOM_FOREST,UNDERSAMPLING,57,317,916,38,0.0,0.15240641711229946,0.6,0.699137747044009,0.14558912014382755,0.24307036247334754
SYNCOPE,26,RANDOM_FOREST,SMOTE,25,229,1004,70,0.0,0.0984251968503937,0.2631578947368421,0.6541597302258079,0.04368852537980595,0.14326647564469916
SYNCOPE,26,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,34,194,1039,61,804.0,0.14912280701754385,0.35789473684210527,0.6002774576343535,0.12183888969566252,0.21052631578947367
SYNCOPE,27,RANDOM_FOREST,NONE,12,38,1214,92,0.0,0.24,0.11538461538461539,0.6655812238879332,0.11159940329798838,0.15584415584415584
SYNCOPE,27,RANDOM_FOREST,BESTFIRST,14,38,1214,90,0.0,0.2692307692307692,0.1346153846153846,0.6882065618087982,0.13527301713830187,0.17948717948717946
SYNCOPE,27,RANDOM_FOREST,GREEDYSTEPWISE,14,38,1214,90,0.0,0.2692307692307692,0.1346153846153846,0.6882065618087982,0.13527301713830187,0.17948717948717946
SYNCOPE,27,RANDOM_FOREST,OVERSAMPLING,17,48,1204,87,0.0,0.26153846153846155,0.16346153846153846,0.6260867227820103,0.15110088850141945,0.20118343195266272
SYNCOPE,27,RANDOM_FOREST,UNDERSAMPLING,81,499,753,23,0.0,0.1396551724137931,0.7788461538461539,0.7535558491029737,0.12273691724999483,0.23684210526315788
SYNCOPE,27,RANDOM_FOREST,SMOTE,96,912,340,8,0.0,0.09523809523809523,0.9230769230769231,0.6484586200540673,0.03904459069733045,0.17266187050359716
SYNCOPE,27,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,58,375,877,46,835.0,0.13394919168591224,0.5576923076923077,0.6290857704595724,0.10536147486005491,0.21601489757914338
SYNCOPE,28,RANDOM_FOREST,NONE,0,0,1290,162,0.0,0.0,0.0,0.7391568571155135,0.0,0.0
SYNCOPE,28,RANDOM_FOREST,BESTFIRST,3,1,1289,159,0.0,0.75,0.018518518518518517,0.639886592018375,0.030934027430173167,0.03614457831325301
SYNCOPE,28,RANDOM_FOREST,GREEDYSTEPWISE,3,1,1289,159,0.0,0.75,0.018518518518518517,0.639886592018375,0.030934027430173167,0.03614457831325301
SYNCOPE,28,RANDOM_FOREST,OVERSAMPLING,0,0,1290,162,0.0,0.0,0.0,0.7170135898172074,0.0,0.0
SYNCOPE,28,RANDOM_FOREST,UNDERSAMPLING,64,128,1162,98,0.0,0.3333333333333333,0.3950617283950617,0.7590223944875107,0.27367861885790173,0.3615819209039548
SYNCOPE,28,RANDOM_FOREST,SMOTE,41,586,704,121,0.0,0.06539074960127592,0.25308641975308643,0.45055986218776917,-0.08921568627450968,0.10392902408111535
SYNCOPE,28,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,33,64,1226,129,1354.0,0.3402061855670103,0.2037037037037037,0.5770456503014643,0.18687325905292487,0.2548262548262548
SYNCOPE,29,RANDOM_FOREST,NONE,0,5,1390,156,0.0,0.0,0.0,0.7870048708758386,-0.0062864949164007,0.0
SYNCOPE,29,RANDOM_FOREST,BESTFIRST,10,22,1373,146,0.0,0.3125,0.0641025641025641,0.7773802959286831,0.07470064345676965,0.10638297872340424
SYNCOPE,29,RANDOM_FOREST,GREEDYSTEPWISE,10,22,1373,146,0.0,0.3125,0.0641025641025641,0.7773802959286831,0.07470064345676965,0.10638297872340424
SYNCOPE,29,RANDOM_FOREST,OVERSAMPLING,4,7,1388,152,0.0,0.36363636363636365,0.02564102564102564,0.7872920687436816,0.0351194318915429,0.04790419161676646
SYNCOPE,29,RANDOM_FOREST,UNDERSAMPLING,111,343,1052,45,0.0,0.2444933920704846,0.7115384615384616,0.7814516129032258,0.2519373195999315,0.3639344262295082
SYNCOPE,29,RANDOM_FOREST,SMOTE,44,315,1080,112,0.0,0.12256267409470752,0.28205128205128205,0.5971532947339399,0.03564579611128847,0.17087378640776701
SYNCOPE,29,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,76,188,1207,80,988.0,0.2878787878787879,0.48717948717948717,0.6762062310449407,0.2695430294595223,0.3619047619047619
SYNCOPE,30,RANDOM_FOREST,NONE,0,1,1389,187,0.0,0.0,0.0,0.6634978648097565,-0.001263078263571282,0.0
SYNCOPE,30,RANDOM_FOREST,BESTFIRST,1,4,1386,186,0.0,0.2,0.0053475935828877,0.6117435463393991,0.004266999873717318,0.010416666666666666
SYNCOPE,30,RANDOM_FOREST,GREEDYSTEPWISE,1,4,1386,186,0.0,0.2,0.0053475935828877,0.6117435463393991,0.004266999873717318,0.010416666666666666
SYNCOPE,30,RANDOM_FOREST,OVERSAMPLING,1,2,1388,186,0.0,0.3333333333333333,0.0053475935828877,0.669197476243604,0.00680718774706211,0.010526315789473684
SYNCOPE,30,RANDOM_FOREST,UNDERSAMPLING,74,181,1209,113,0.0,0.2901960784313726,0.39572192513368987,0.7219501404224214,0.22940711094564412,0.334841628959276
SYNCOPE,30,RANDOM_FOREST,SMOTE,64,339,1051,123,0.0,0.1588089330024814,0.3422459893048128,0.6642499903820259,0.06558096107773685,0.21694915254237288
SYNCOPE,30,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,34,101,1289,153,1631.0,0.2518518518518518,0.18181818181818182,0.5545781556572923,0.12408813393278867,0.21118012422360247
SYNCOPE,31,RANDOM_FOREST,NONE,10,86,1423,97,0.0,0.10416666666666667,0.09345794392523364,0.652384756879285,0.03829543680732574,0.09852216748768472
SYNCOPE,31,RANDOM_FOREST,BESTFIRST,15,88,1421,92,0.0,0.14563106796116504,0.14018691588785046,0.6721168317199606,0.083317051033979,0.14285714285714288
SYNCOPE,31,RANDOM_FOREST,GREEDYSTEPWISE,15,88,1421,92,0.0,0.14563106796116504,0.14018691588785046,0.6721168317199606,0.083317051033979,0.14285714285714288
SYNCOPE,31,RANDOM_FOREST,OVERSAMPLING,12,89,1420,95,0.0,0.1188118811881188,0.11214953271028037,0.6277413401212661,0.05459216441875401,0.11538461538461538
SYNCOPE,31,RANDOM_FOREST,UNDERSAMPLING,81,769,740,26,0.0,0.09529411764705882,0.7570093457943925,0.629565287403306,0.05854557925622802,0.16927899686520376
SYNCOPE,31,RANDOM_FOREST,SMOTE,42,279,1230,65,0.0,0.1308411214953271,0.3925233644859813,0.6921276081826796,0.10763234524539526,0.19626168224299065
SYNCOPE,31,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,51,436,1073,56,996.0,0.10472279260780287,0.4766355140186916,0.5938512228807838,0.07083673216577079,0.1717171717171717
SYNCOPE,32,RANDOM_FOREST,NONE,14,46,1467,93,0.0,0.23333333333333334,0.1308411214953271,0.7125720392115683,0.12619324796274778,0.16766467065868262
SYNCOPE,32,RANDOM_FOREST,BESTFIRST,4,8,1505,103,0.0,0.3333333333333333,0.037383177570093455,0.6395815703158297,0.05463377704876678,0.06722689075630252
SYNCOPE,32,RANDOM_FOREST,GREEDYSTEPWISE,4,8,1505,103,0.0,0.3333333333333333,0.037383177570093455,0.6395815703158297,0.05463377704876678,0.06722689075630252
SYNCOPE,32,RANDOM_FOREST,OVERSAMPLING,16,76,1437,91,0.0,0.17391304347826086,0.14953271028037382,0.6899426157105707,0.10622018421365641,0.1608040201005025
SYNCOPE,32,RANDOM_FOREST,UNDERSAMPLING,94,1016,497,13,0.0,0.08468468468468468,0.8785046728971962,0.6688975915894028,0.03865051903114187,0.1544782251437962
SYNCOPE,32,RANDOM_FOREST,SMOTE,77,956,557,30,0.0,0.07454017424975799,0.719626168224299,0.603118765095033,0.01748006136290098,0.13508771929824562
SYNCOPE,32,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,57,415,1098,50,915.0,0.12076271186440678,0.5327102803738317,0.629210394648251,0.0999698914659032,0.19689119170984454
SYNCOPE,33,RANDOM_FOREST,NONE,2,4,1519,96,0.0,0.3333333333333333,0.02040816326530612,0.6153402923874737,0.03170696740896385,0.03846153846153846
SYNCOPE,33,RANDOM_FOREST,BESTFIRST,2,4,1519,96,0.0,0.3333333333333333,0.02040816326530612,0.6073137068353277,0.03170696740896385,0.03846153846153846
SYNCOPE,33,RANDOM_FOREST,GREEDYSTEPWISE,2,4,1519,96,0.0,0.3333333333333333,0.02040816326530612,0.6073137068353277,0.03170696740896385,0.03846153846153846
SYNCOPE,33,RANDOM_FOREST,OVERSAMPLING,2,7,1516,96,0.0,0.2222222222222222,0.02040816326530612,0.5705207230626985,0.027492529836967792,0.037383177570093455
SYNCOPE,33,RANDOM_FOREST,UNDERSAMPLING,49,327,1196,49,0.0,0.13031914893617022,0.5,0.730570034973937,0.1225955794074204,0.20675105485232068
SYNCOPE,33,RANDOM_FOREST,SMOTE,87,1132,391,11,0.0,0.07136997538966366,0.8877551020408163,0.5705910729360687,0.022748694178539013,0.13211845102505693
SYNCOPE,33,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,16,78,1445,82,898.0,0.1702127659574468,0.16326530612244897,0.5560252991544615,0.11423185158875425,0.16666666666666666
