Index,Class,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,677,677,1,0,1,677,677,677,677,677.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,19,1,0,1,14,14,9,9,9.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,185,1,0,1,185,185,185,185,185.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,51,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,90,1,0,1,90,90,90,90,90.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,0,0,0,0,0,0,0,0.0,39.400001525878906,YES
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,374,31,2,0,1,22,17,13,11,6.5,39.400001525878906,YES
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,781,86,2,0,2,86,61,86,61,43.0,39.400001525878906,YES
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
6,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68,68,1,0,1,68,68,68,68,68.0,16.428571701049805,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,115,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,77,1,0,1,77,77,77,77,77.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,282,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,53,1,0,1,53,53,53,53,53.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,81,1,0,1,81,81,81,81,81.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,860,279,4,0,1,209,99,139,75,34.75,16.428571701049805,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,45,1,0,1,45,45,45,45,45.0,16.428571701049805,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,63,1,0,1,63,63,63,63,63.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,226,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,356,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,328,8,2,2,211,132,94,82,11.75,16.428571701049805,YES
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,128,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,2,1,0,1,1,1,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,83,1,0,1,83,83,83,83,83.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,849,103,1,0,1,100,100,97,97,97.0,16.428571701049805,YES
6,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,43,1,0,1,43,43,43,43,43.0,16.428571701049805,NO
6,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,49,1,0,1,49,49,49,49,49.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,50,3,0,2,32,25,14,12,4.6666665,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,69,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,23,1,0,1,1,1,-21,0,-21.0,16.428571701049805,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,39,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,76,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,666,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,17,2,0,2,7,6,-3,0,-1.5,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,263,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1059,77,3,2,2,55,40,33,21,11.0,16.428571701049805,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,317,4,0,2,280,273,243,241,60.75,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,2,1,0,1,1,1,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,2,1,0,1,1,1,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,25,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,73,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,624,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,63,1,0,1,63,63,63,63,63.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,517,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,94,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,424,81,1,0,1,80,80,79,79,79.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,70,5,2,2,62,33,54,33,10.8,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,90,11,1,0,1,11,11,11,11,11.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,829,2,0,2,39,39,-751,0,-375.5,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,10,1,0,1,0,0,-10,0,-10.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,491,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,180,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,64,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,72,1,0,1,72,72,72,72,72.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,2,1,0,1,1,1,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,16,1,0,1,16,16,16,16,16.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,2,1,0,1,1,1,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,2,1,0,1,1,1,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,2,1,0,1,1,1,0,0,0.0,16.428571701049805,YES
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,191,3,0,2,101,69,11,17,3.6666667,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,135,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,117,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,155,1,0,1,108,108,61,61,61.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,0,0,0,0,0,0,0,0,0.0,16.428571701049805,YES
6,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,979,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,535,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,310,64,3,2,1,44,20,24,9,8.0,16.428571701049805,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,163,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,77,2,0,1,66,45,55,45,27.5,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,78,1,0,1,78,78,78,78,78.0,16.428571701049805,YES
6,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,0,0,0,0,0,0,0,0,0.0,16.428571701049805,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,55,1,0,1,55,55,55,55,55.0,16.428571701049805,NO
6,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,69,1,0,1,69,69,69,69,69.0,16.428571701049805,NO
